Material Name,Material Code,Item Category,Item Group,UOM
"KL-4264 Nebula Micro - Bracket 3W LED WW,NW, Including KL-8160 Connector Dimension: 93 x 64 x 83","KL-4264 Nebula Micro - Bracket 3W LED WW,NW, Including KL-8160 Connector Dimension: 93 x 64 x 83",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4265 Nebula Mini - Spike 6W LED WW,NW, Including KL-8160 Connector Dimension: 101 x 90 x 330 PF:","KL-4265 Nebula Mini - Spike 6W LED WW,NW, Including KL-8160 Connector Dimension: 101 x 90 x 330 PF:",INDIGENOUS,PROJECT MATERIALS,NOS
KL-4267 NEBULA MIDI SPIKE 12W LED WW INCLUDING K 8160 CONNECTOR DIMENSION : 113 X 100 X451 GRAPHITE,KL-4267 NEBULA MIDI SPIKE 12W LED WW INCLUDING K 8160 CONNECTOR DIMENSION : 113 X 100 X451 GRAPHITE,INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4267 Nebula Midi - Spike 12W LED WW,NW, Dimension: 113 x 84 x 451mm Colour: Graphite Grey, BeamAn","KL-4267 Nebula Midi - Spike 12W LED WW,NW, Dimension: 113 x 84 x 451mm Colour: Graphite Grey, BeamAn",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4268 Nebula Midi - Bracket 12W LED WW,NW, Including KL-8160 Connector Dimension: 113 x 84 x 117mm","KL-4268 Nebula Midi - Bracket 12W LED WW,NW, Including KL-8160 Connector Dimension: 113 x 84 x 117mm",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4421 Mega Polar - Vertical Mounting 50W LED WW,NW,CW Dimension: 900 x 120 x 240mm Mounting: D23,D","KL-4421 Mega Polar - Vertical Mounting 50W LED WW,NW,CW Dimension: 900 x 120 x 240mm Mounting: D23,D",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4553 Stix 3 x 3W LED 2700K,3000K Symmetrical, Including KL-8160 Connector Dimension: Ã˜313 x 1386","KL-4553 Stix 3 x 3W LED 2700K,3000K Symmetrical, Including KL-8160 Connector Dimension: Ã˜313 x 1386",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4626 Cyrilla Pillar 12W LED WW,NW,CW Symmetrical Dimension: Sq.206 x 370 Mounting: W28 Colour: Gr","KL-4626 Cyrilla Pillar 12W LED WW,NW,CW Symmetrical Dimension: Sq.206 x 370 Mounting: W28 Colour: Gr",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4730 Polar Quad Asy Bollard 12W LED WW,NW,CW Dimension: Sq.100 x 700mm Mounting: M37 Colour: Grap","KL-4730 Polar Quad Asy Bollard 12W LED WW,NW,CW Dimension: Sq.100 x 700mm Mounting: M37 Colour: Grap",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4735 (L14) Verbena Bollard 12W LED WW,NW,CW Dimension: Sq.150 x 910 Mounting: M36","KL-4735 (L14) Verbena Bollard 12W LED WW,NW,CW Dimension: Sq.150 x 910 Mounting: M36",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4842 Vajra Bollard 16W LED WW,NW,CW Symmetrical Dimension: Ã˜166 x 490mm Mounting: M3 Colour: Gra","KL-4842 Vajra Bollard 16W LED WW,NW,CW Symmetrical Dimension: Ã˜166 x 490mm Mounting: M3 Colour: Gra",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-4849 Zucchini 30W LED WW,NW,CW Dimension: Ã˜166 x 605mm Mounting: D1 Colour: Graphite Grey BeamAn","KL-4849 Zucchini 30W LED WW,NW,CW Dimension: Ã˜166 x 605mm Mounting: D1 Colour: Graphite Grey BeamAn",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-6788 Aston 4 4 x 60W LED WW,NW,CW, Dimension: 342 x 135 x 365mm Mounting: Surface Colour: Graphit","KL-6788 Aston 4 4 x 60W LED WW,NW,CW, Dimension: 342 x 135 x 365mm Mounting: Surface Colour: Graphit",INDIGENOUS,PROJECT MATERIALS,NOS
KL-8160 Two Way - 3 Pin IP68 Connector,KL-8160 Two Way - 3 Pin IP68 Connector,INDIGENOUS,PROJECT MATERIALS,NOS
KL-8184 Two Way - 3 Pin PG9 IP68 Connector,KL-8184 Two Way - 3 Pin PG9 IP68 Connector,INDIGENOUS,PROJECT MATERIALS,NOS
"KL-8196 ADD POWER SUPPLY 24V dc, 1.25A 30W","KL-8196 ADD POWER SUPPLY 24V dc, 1.25A 30W",INDIGENOUS,PROJECT MATERIALS,NOS
"KL-8200 Waterproof Power Supply, 24V Series 300W 2.5A","KL-8200 Waterproof Power Supply, 24V Series 300W 2.5A",INDIGENOUS,PROJECT MATERIALS,NOS
KL-8259 LED Accessories kit Neon Flex - Inter Connector,KL-8259 LED Accessories kit Neon Flex - Inter Connector,INDIGENOUS,PROJECT MATERIALS,NOS
KNX METAL WALL BOX,KNX METAL WALL BOX,INDIGENOUS,PROJECT MATERIALS,NOS
KOCK BRALL PILLER,KOCK BRALL PILLER,INDIGENOUS,PROJECT MATERIALS,NOS
KORAMIC CLAY RIDGE END - NOBLE GRAPHITE (ROOF TILE),KORAMIC CLAY RIDGE END - NOBLE GRAPHITE (ROOF TILE),INDIGENOUS,PROJECT MATERIALS,NOS
KORAMIC CLAY RIDGES - NOBLE GRAPHITE (ROOF TILE),KORAMIC CLAY RIDGES - NOBLE GRAPHITE (ROOF TILE),INDIGENOUS,PROJECT MATERIALS,NOS
KORAMIC CLAY ROOF TILE ACTUA 10 - NOBLE GRAPHITE,KORAMIC CLAY ROOF TILE ACTUA 10 - NOBLE GRAPHITE,INDIGENOUS,PROJECT MATERIALS,NOS
KORDZ:ONE-SP122-152.5M (YELLOW),KORDZ:ONE-SP122-152.5M (YELLOW),INDIGENOUS,PROJECT MATERIALS,MTRS
KORDZ:ONE-SP142-152.5M (YELLOW),KORDZ:ONE-SP142-152.5M (YELLOW),INDIGENOUS,PROJECT MATERIALS,MTRS
KORDZ:ONE-SP162-305M (PURPLE),KORDZ:ONE-SP162-305M (PURPLE),INDIGENOUS,PROJECT MATERIALS,MTRS
KOTA STONE,KOTA STONE,INDIGENOUS,PROJECT MATERIALS,SFT
KOTA STONES,KOTA STONES,INDIGENOUS,PROJECT MATERIALS,SFT
KP-4774 Quadra Lighting Pole - Sq.80 Series 4.27m Quadra Lighting Pole - Sq.80 Series Height (in mm),KP-4774 Quadra Lighting Pole - Sq.80 Series 4.27m Quadra Lighting Pole - Sq.80 Series Height (in mm),INDIGENOUS,PROJECT MATERIALS,NOS
KP-4790 Flat Lighting Pole 3m Flat Lighting Pole Height (in mm): 3050 PoleSize: Ã˜76.1 / Ã˜139.7 Pol,KP-4790 Flat Lighting Pole 3m Flat Lighting Pole Height (in mm): 3050 PoleSize: Ã˜76.1 / Ã˜139.7 Pol,INDIGENOUS,PROJECT MATERIALS,NOS
KP-8322 Merlin Lighting Pole - 1 6m Merlin Lighting Pole - 1 Height (in mm): 6000 PoleSize: Ã˜88.9 /,KP-8322 Merlin Lighting Pole - 1 6m Merlin Lighting Pole - 1 Height (in mm): 6000 PoleSize: Ã˜88.9 /,INDIGENOUS,PROJECT MATERIALS,NOS
KP-9204 Foundation Bolt 4 Nos of M16 x 300 mm bolt with 2 Nuts AND 2 Washer,KP-9204 Foundation Bolt 4 Nos of M16 x 300 mm bolt with 2 Nuts AND 2 Washer,INDIGENOUS,PROJECT MATERIALS,NOS
KP-9205 Foundation Bolt 4 Nos of M16 x 500 mm bolt with 2 Nuts AND 2 Washer,KP-9205 Foundation Bolt 4 Nos of M16 x 500 mm bolt with 2 Nuts AND 2 Washer,INDIGENOUS,PROJECT MATERIALS,NOS
L CLAMP 40 MM X 40 MM,L CLAMP 40 MM X 40 MM,INDIGENOUS,PROJECT MATERIALS,NOS
L FLASHING-(100 MM X 100 MM) 3.000 MTR L,L FLASHING-(100 MM X 100 MM) 3.000 MTR L,INDIGENOUS,PROJECT MATERIALS,NOS
L FLASHING-(100X100)-OFF WHITE 2.000 MTR L X 0.50 THICK,L FLASHING-(100X100)-OFF WHITE 2.000 MTR L X 0.50 THICK,INDIGENOUS,PROJECT MATERIALS,NOS
L FLASHING-(200X200)-OFF WHITE 2.500 MTR L X 0.50 THICK,L FLASHING-(200X200)-OFF WHITE 2.500 MTR L X 0.50 THICK,INDIGENOUS,PROJECT MATERIALS,NOS
L FLASHING-(360X360)-OFF WHITE 2.000 MTR L X 0.50 THICK,L FLASHING-(360X360)-OFF WHITE 2.000 MTR L X 0.50 THICK,INDIGENOUS,PROJECT MATERIALS,NOS
L FLASHING-(500 MM X 350 MM) 3.000 MTR L,L FLASHING-(500 MM X 350 MM) 3.000 MTR L,INDIGENOUS,PROJECT MATERIALS,NOS
L FLASHING-(565 MM X 350 MM) -OFF WHITE 3.000 MTR L X 0.50 MM THICK,L FLASHING-(565 MM X 350 MM) -OFF WHITE 3.000 MTR L X 0.50 MM THICK,INDIGENOUS,PROJECT MATERIALS,NOS
L SHAPE WALL OVERLAP,L SHAPE WALL OVERLAP,INDIGENOUS,PROJECT MATERIALS,SFT
L-TYPE WORK STATIONS SIZE:1500W*1200W*600D*1200 HT/1350W*1200W*600D*1200HT,L-TYPE WORK STATIONS SIZE:1500W*1200W*600D*1200 HT/1350W*1200W*600D*1200HT,INDIGENOUS,PROJECT MATERIALS,NOS
LADDER TYPE FRP CABLE TRAY 400(W)X50(H)X3 (THICK)MM,LADDER TYPE FRP CABLE TRAY 400(W)X50(H)X3 (THICK)MM,INDIGENOUS,PROJECT MATERIALS,MTRS
"LAMINATED ACCESSORIES ,Â  SKIRTING T A PROFILE","LAMINATED ACCESSORIES ,Â  SKIRTING T A PROFILE",INDIGENOUS,PROJECT MATERIALS,Rft
LAMINATED GLASS,LAMINATED GLASS,INDIGENOUS,PROJECT MATERIALS,SQMTRS
LAMINATION 44752,LAMINATION 44752,INDIGENOUS,PROJECT MATERIALS,NOS
LC OLED 83C2 TELEVISION,LC OLED 83C2 TELEVISION,INDIGENOUS,PROJECT MATERIALS,NOS
LDPE CONSTRUCTION SHEET 200 MICRON,LDPE CONSTRUCTION SHEET 200 MICRON,INDIGENOUS,PROJECT MATERIALS,KGS
LEATHER-LINEA-676 MASTICE LIVING ROOM,LEATHER-LINEA-676 MASTICE LIVING ROOM,INDIGENOUS,PROJECT MATERIALS,NOS
LED 36W (SOLAR LIGHT),LED 36W (SOLAR LIGHT),INDIGENOUS,PROJECT MATERIALS,NOS
LED FITTING 2X2 45 WATTS. SQUARE TYPE,LED FITTING 2X2 45 WATTS. SQUARE TYPE,INDIGENOUS,PROJECT MATERIALS,NOS
LED FITTINH 12 WATTS ROUND TYPE,LED FITTINH 12 WATTS ROUND TYPE,INDIGENOUS,PROJECT MATERIALS,NOS
LED LIGHT 12W COB DOTLESS LED STRIP,LED LIGHT 12W COB DOTLESS LED STRIP,INDIGENOUS,PROJECT MATERIALS,MTRS
LENOVO DESKTOP SET,LENOVO DESKTOP SET,INDIGENOUS,PROJECT MATERIALS,Set
LENOVO G-570(59-315989)LAPTOP,LENOVO G-570(59-315989)LAPTOP,INDIGENOUS,PROJECT MATERIALS,Set
LEOLUX ARMCHAIR LLOYD AS IN PICTURE FOR A SIZE OF 80 X 84 X H 62 CM,LEOLUX ARMCHAIR LLOYD AS IN PICTURE FOR A SIZE OF 80 X 84 X H 62 CM,INDIGENOUS,PROJECT MATERIALS,NOS
LEVEL SWITCH ME 250C-150,LEVEL SWITCH ME 250C-150,IMPORTED,PROJECT MATERIALS,NOS
LEVEL SWITCH ME 250C-80,LEVEL SWITCH ME 250C-80,IMPORTED,PROJECT MATERIALS,NOS
LEVEL SWITCH ME 250C-800L,LEVEL SWITCH ME 250C-800L,IMPORTED,PROJECT MATERIALS,NOS
LEVEL SWITCH ME-400S-500L,LEVEL SWITCH ME-400S-500L,IMPORTED,PROJECT MATERIALS,NOS
LEVEL SWITCH ME-40AS-500L,LEVEL SWITCH ME-40AS-500L,IMPORTED,PROJECT MATERIALS,NOS
LEVEL SWITCH R-7,LEVEL SWITCH R-7,IMPORTED,PROJECT MATERIALS,NOS
LEVEL SWITCH RIX-100,LEVEL SWITCH RIX-100,IMPORTED,PROJECT MATERIALS,NOS
LEVEL SWITCH SE3824BCA1,LEVEL SWITCH SE3824BCA1,IMPORTED,PROJECT MATERIALS,NOS
LG OLED 65C2 TELEVISION,LG OLED 65C2 TELEVISION,INDIGENOUS,PROJECT MATERIALS,NOS
LG OLED 77C2 TELEVISION,LG OLED 77C2 TELEVISION,INDIGENOUS,PROJECT MATERIALS,NOS
LG OLED 83C2 TELEVISION,LG OLED 83C2 TELEVISION,INDIGENOUS,PROJECT MATERIALS,NOS
LIFT AREA WALLS,LIFT AREA WALLS,INDIGENOUS,PROJECT MATERIALS,SFT
LIGHT WEIGHT BRICKS 100X200X600 MM,LIGHT WEIGHT BRICKS 100X200X600 MM,INDIGENOUS,PROJECT MATERIALS,NOS
LIGHTING ARRESTORS - 11 KV(OBLUM),LIGHTING ARRESTORS - 11 KV(OBLUM),INDIGENOUS,PROJECT MATERIALS,NOS
LIGHTING DISTRIBUTION BOX SIZE:800W X 950H X 400MM D,LIGHTING DISTRIBUTION BOX SIZE:800W X 950H X 400MM D,INDIGENOUS,PROJECT MATERIALS,NOS
LIGHTING DISTRIBUTION PANEL,LIGHTING DISTRIBUTION PANEL,INDIGENOUS,PROJECT MATERIALS,NOS
LINEAR ACTUATOR ID 10,LINEAR ACTUATOR ID 10,INDIGENOUS,PROJECT MATERIALS,NOS
Lithos Collection White Exotic 5D Gangsaw 20mm,Lithos Collection White Exotic 5D Gangsaw 20mm,INDIGENOUS,PROJECT MATERIALS,SFT
LITHOS-BLACK ANDWHITE PANDACOLLECTIO,LITHOS-BLACK ANDWHITE PANDACOLLECTIO,INDIGENOUS,PROJECT MATERIALS,SFT
LOGITECH GROUP 15M EXTENSION CABLE,LOGITECH GROUP 15M EXTENSION CABLE,INDIGENOUS,PROJECT MATERIALS,NOS
LOGITECH GROUP EXPANSION MICS â€“ PAIR,LOGITECH GROUP EXPANSION MICS â€“ PAIR,INDIGENOUS,PROJECT MATERIALS,Set
LONG BAY ROOF PURLINS,LONG BAY ROOF PURLINS,INDIGENOUS,PROJECT MATERIALS,NOS
LONG BEND 25MM,LONG BEND 25MM,INDIGENOUS,PROJECT MATERIALS,NOS
LORRY LOADER 6MTR LONG CAPACITY 600BAGS/HOUR,LORRY LOADER 6MTR LONG CAPACITY 600BAGS/HOUR,INDIGENOUS,PROJECT MATERIALS,NOS
LOUVERS 0.5MM THICKNESS,LOUVERS 0.5MM THICKNESS,INDIGENOUS,PROJECT MATERIALS,NOS
LOUVERS WITH EXHAUST PROVISION W-600 X H-900 MM 4MM FROSTED V4,LOUVERS WITH EXHAUST PROVISION W-600 X H-900 MM 4MM FROSTED V4,INDIGENOUS,PROJECT MATERIALS,SFT
LOUVERS WITH EXHAUST PROVISION W-900 X H-900 MM 4MM FROSTED V3,LOUVERS WITH EXHAUST PROVISION W-900 X H-900 MM 4MM FROSTED V3,INDIGENOUS,PROJECT MATERIALS,SFT
LOUVERS WITH SIDE EXHAUST PROVISION W-1060 X H-900 MM 4MM FROSTED V2,LOUVERS WITH SIDE EXHAUST PROVISION W-1060 X H-900 MM 4MM FROSTED V2,INDIGENOUS,PROJECT MATERIALS,SFT
LOVE JOY COUPLING L-150,LOVE JOY COUPLING L-150,INDIGENOUS,PROJECT MATERIALS,NOS
LOVE JOY COUPLING L-150 MACHINED,LOVE JOY COUPLING L-150 MACHINED,INDIGENOUS,PROJECT MATERIALS,NOS
LPV 35 - 24 NON DIMMABLE DRIVER,LPV 35 - 24 NON DIMMABLE DRIVER,INDIGENOUS,PROJECT MATERIALS,NOS
LPV 35-24 NON DIMMABLE DRIVER,LPV 35-24 NON DIMMABLE DRIVER,INDIGENOUS,PROJECT MATERIALS,NOS
LPV 60-24 NON DIMMABLE DRIVER,LPV 60-24 NON DIMMABLE DRIVER,INDIGENOUS,PROJECT MATERIALS,NOS
LUNAWOOD Thermo Pine ( Exterior and Interior Cladding) RAFTER TIE BEAM 42 X 42mm,LUNAWOOD Thermo Pine ( Exterior and Interior Cladding) RAFTER TIE BEAM 42 X 42mm,INDIGENOUS,PROJECT MATERIALS,MTRS
LUNAWOOD THERMO PINE CLADDING 92 X 19MM ALFA,LUNAWOOD THERMO PINE CLADDING 92 X 19MM ALFA,INDIGENOUS,PROJECT MATERIALS,SFT
LUNAWOOD Thermo Pine( Exterior and Interior Cladding) 140 X 20MM UYLS,LUNAWOOD Thermo Pine( Exterior and Interior Cladding) 140 X 20MM UYLS,INDIGENOUS,PROJECT MATERIALS,SFT
LUNAWOOD Thermo Pine( Exterior and Interior Cladding) SHP 142 X 21MM ( SH ),LUNAWOOD Thermo Pine( Exterior and Interior Cladding) SHP 142 X 21MM ( SH ),INDIGENOUS,PROJECT MATERIALS,SFT
LZ 899-SHRIMP GRADING MACHINE INCLUDING 2 SPARE ROLLERS AND 3SPARE MOTORS,LZ 899-SHRIMP GRADING MACHINE INCLUDING 2 SPARE ROLLERS AND 3SPARE MOTORS,IMPORTED,PROJECT MATERIALS,NOS
M 15 SCREED CONCRETE,M 15 SCREED CONCRETE,INDIGENOUS,PROJECT MATERIALS,CUBIC METER
M.C.C PANEL (5 AND 6) AS PER OUR DRAWING ABB MAKE,M.C.C PANEL (5 AND 6) AS PER OUR DRAWING ABB MAKE,INDIGENOUS,PROJECT MATERIALS,NOS
M.C.C PANEL (7 AND 8) AS PER OUR DRAWING ABB MAKE,M.C.C PANEL (7 AND 8) AS PER OUR DRAWING ABB MAKE,INDIGENOUS,PROJECT MATERIALS,NOS
M.S.Spiral Staircase and material specification 1200mm x 6mm thk Laser cutting Outside Stringer Plat,M.S.Spiral Staircase and material specification 1200mm x 6mm thk Laser cutting Outside Stringer Plat,INDIGENOUS,PROJECT MATERIALS,NOS
M.S.Staircase and material specification 1200mm x 6mm thk Laser cutting Outside Stringer Plate and 9,M.S.Staircase and material specification 1200mm x 6mm thk Laser cutting Outside Stringer Plate and 9,INDIGENOUS,PROJECT MATERIALS,NOS
MAIN DOOR HANDLE MATT ANTIQ AS PER ARCH DESIGN,MAIN DOOR HANDLE MATT ANTIQ AS PER ARCH DESIGN,INDIGENOUS,PROJECT MATERIALS,NOS
MAIN DOOR HANDLE MATT ANTIQUE FINISH 450MM,MAIN DOOR HANDLE MATT ANTIQUE FINISH 450MM,INDIGENOUS,PROJECT MATERIALS,NOS
MAIN DOOR HANDLE MATT ANTIQUE FINISH 900MM,MAIN DOOR HANDLE MATT ANTIQUE FINISH 900MM,INDIGENOUS,PROJECT MATERIALS,NOS
MAIN POWER DISTRIBUTION BOX SIZE:1800W X 1250H X 400MM D,MAIN POWER DISTRIBUTION BOX SIZE:1800W X 1250H X 400MM D,INDIGENOUS,PROJECT MATERIALS,NOS
MAKARANA/BANSWADA MARBLES,MAKARANA/BANSWADA MARBLES,INDIGENOUS,PROJECT MATERIALS,SFT
MANSION WAX,MANSION WAX,INDIGENOUS,PROJECT MATERIALS,KGS
MANUAL BUTTERFLY VALVE SDFS53,MANUAL BUTTERFLY VALVE SDFS53,IMPORTED,PROJECT MATERIALS,NOS
MANUAL SINGLE LEAF SWING WICKET GATE,MANUAL SINGLE LEAF SWING WICKET GATE,INDIGENOUS,PROJECT MATERIALS,NOS
MARINACE GREY 1200X2400,MARINACE GREY 1200X2400,INDIGENOUS,PROJECT MATERIALS,SFT
MAXI POWER MAGNER IN SS BOX FOR IG30,MAXI POWER MAGNER IN SS BOX FOR IG30,INDIGENOUS,PROJECT MATERIALS,NOS
MAXI POWER MAGNER IN SS BOX FOR IG40,MAXI POWER MAGNER IN SS BOX FOR IG40,INDIGENOUS,PROJECT MATERIALS,NOS
MCB 250A 4 POLE,MCB 250A 4 POLE,INDIGENOUS,PROJECT MATERIALS,NOS
MCB 32A SINGLE POLE,MCB 32A SINGLE POLE,INDIGENOUS,PROJECT MATERIALS,NOS
MCB BUS BARS,MCB BUS BARS,INDIGENOUS,PROJECT MATERIALS,NOS
MCB100A SINGLE POLE,MCB100A SINGLE POLE,INDIGENOUS,PROJECT MATERIALS,NOS
MCC - ABB ASPER OUR DRAWINGS,MCC - ABB ASPER OUR DRAWINGS,INDIGENOUS,PROJECT MATERIALS,NOS
MCC CUM PLC PANEL BOARD(AG AUTOMATION),MCC CUM PLC PANEL BOARD(AG AUTOMATION),INDIGENOUS,PROJECT MATERIALS,NOS
MCC PANEL(OMEGA),MCC PANEL(OMEGA),INDIGENOUS,PROJECT MATERIALS,NOS
MCC-1 COMMON,MCC-1 COMMON,INDIGENOUS,PROJECT MATERIALS,NOS
MCC-2 (C-MILL LINE),MCC-2 (C-MILL LINE),INDIGENOUS,PROJECT MATERIALS,NOS
MCC-3 (D-MILL LINE),MCC-3 (D-MILL LINE),INDIGENOUS,PROJECT MATERIALS,NOS
MCCB 250A 4 POLE,MCCB 250A 4 POLE,INDIGENOUS,PROJECT MATERIALS,NOS
MCM 3 POINT SINGLE DOOR LOCK 2 STROKE MADE IN SPAIN 6 FT LONG ANTIQ,MCM 3 POINT SINGLE DOOR LOCK 2 STROKE MADE IN SPAIN 6 FT LONG ANTIQ,INDIGENOUS,PROJECT MATERIALS,NOS
"MDT TECHNOLOGIES BE-08000.02 KNX BINARY INTERFACE, 8-FOLD, POTENTIAL FREE CONTACTS","MDT TECHNOLOGIES BE-08000.02 KNX BINARY INTERFACE, 8-FOLD, POTENTIAL FREE CONTACTS",INDIGENOUS,PROJECT MATERIALS,NOS
MELANGE GRACE - HARMONY,MELANGE GRACE - HARMONY,INDIGENOUS,PROJECT MATERIALS,Box
METAL 10 MM,METAL 10 MM,INDIGENOUS,PROJECT MATERIALS,UNIT
METAL - 10 MM -P,METAL - 10 MM -P,INDIGENOUS,PROJECT MATERIALS,MT
METAL - 12MM,METAL - 12MM,INDIGENOUS,PROJECT MATERIALS,UNIT
METAL - 15MM,METAL - 15MM,INDIGENOUS,PROJECT MATERIALS,UNIT
METAL - 20MM,METAL - 20MM,INDIGENOUS,PROJECT MATERIALS,UNIT
METAL - 3/4,METAL - 3/4,INDIGENOUS,PROJECT MATERIALS,MT
METAL - 3/4MM,METAL - 3/4MM,INDIGENOUS,PROJECT MATERIALS,UNIT
METAL - 30MM,METAL - 30MM,INDIGENOUS,PROJECT MATERIALS,UNIT
METAL - 40 MM -P,METAL - 40 MM -P,INDIGENOUS,PROJECT MATERIALS,MT
METAL - 40MM,METAL - 40MM,INDIGENOUS,PROJECT MATERIALS,UNIT
METAL CPU TROLLEY,METAL CPU TROLLEY,INDIGENOUS,PROJECT MATERIALS,NOS
METROPOLE - JAQUAR,METROPOLE - JAQUAR,INDIGENOUS,PROJECT MATERIALS,NOS
METROPOLE FLUSH,METROPOLE FLUSH,INDIGENOUS,PROJECT MATERIALS,NOS
MI-77 ROLLER MILL OUTLET HOPPER 2-WAY,MI-77 ROLLER MILL OUTLET HOPPER 2-WAY,INDIGENOUS,PROJECT MATERIALS,NOS
MICRON AUTOMIZER AP7TA-250HP,MICRON AUTOMIZER AP7TA-250HP,IMPORTED,PROJECT MATERIALS,NOS
MICRON SEPARATOR - MS 4A,MICRON SEPARATOR - MS 4A,IMPORTED,PROJECT MATERIALS,NOS
MICRON SEPARATOR - MS 5A,MICRON SEPARATOR - MS 5A,IMPORTED,PROJECT MATERIALS,NOS
MINISITTER WITH DRIVE SYSTEM,MINISITTER WITH DRIVE SYSTEM,INDIGENOUS,PROJECT MATERIALS,NOS
MINOTTI ARMCHAIR DAIKI AS IN PICTURE FOR A SIZE OF 93 X 91 X H 69 CM CUSHION AND ARMREST IN LEATHER,MINOTTI ARMCHAIR DAIKI AS IN PICTURE FOR A SIZE OF 93 X 91 X H 69 CM CUSHION AND ARMREST IN LEATHER,INDIGENOUS,PROJECT MATERIALS,NOS
MINOTTI COFFEE TABLE HORIZONTE SET OF 2 AS IN PICTURE FOR A SIZE OF SIZE-1-104 X 104 X H 13 CM SIZE-,MINOTTI COFFEE TABLE HORIZONTE SET OF 2 AS IN PICTURE FOR A SIZE OF SIZE-1-104 X 104 X H 13 CM SIZE-,INDIGENOUS,PROJECT MATERIALS,NOS
MINOTTI COFFEE TABLE ROGER AS IN PICTURE FOR A SIZE OF 145 X 99 X H 37 CM DARK BROWN PALISSANDER,MINOTTI COFFEE TABLE ROGER AS IN PICTURE FOR A SIZE OF 145 X 99 X H 37 CM DARK BROWN PALISSANDER,INDIGENOUS,PROJECT MATERIALS,NOS
"MINOTTI SOFA CONNERY AS IN PICTURE FOR A SIZE OF 440 X 165 X H 88 CM SOFA FINISH IN FABRIC CAT.G, BA","MINOTTI SOFA CONNERY AS IN PICTURE FOR A SIZE OF 440 X 165 X H 88 CM SOFA FINISH IN FABRIC CAT.G, BA",INDIGENOUS,PROJECT MATERIALS,NOS
"MINOTTI SOFA ROGER AS IN PICTURE FOR A SIZE OF FINISH IN FABRIC SAATCHI CAT.G, CASE FINISH IN DARK B","MINOTTI SOFA ROGER AS IN PICTURE FOR A SIZE OF FINISH IN FABRIC SAATCHI CAT.G, CASE FINISH IN DARK B",INDIGENOUS,PROJECT MATERIALS,NOS
Mirror 6mm thick 116 X 54 1/2,Mirror 6mm thick 116 X 54 1/2,INDIGENOUS,PROJECT MATERIALS,SFT
MODEL SOX 416 PART NO.13-0009 6PLACE MACRO FULLY AUTOMATIC,MODEL SOX 416 PART NO.13-0009 6PLACE MACRO FULLY AUTOMATIC,IMPORTED,PROJECT MATERIALS,NOS
MODULAR FAN REGULATOR,MODULAR FAN REGULATOR,INDIGENOUS,PROJECT MATERIALS,NOS
MODULAR INDICATOR BULB,MODULAR INDICATOR BULB,INDIGENOUS,PROJECT MATERIALS,NOS
MODULAR SWITCH AND SOCKET 20A,MODULAR SWITCH AND SOCKET 20A,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 1 WITH ACCESSORIES,MODULE 1 WITH ACCESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 12 WITH ACESSORIES,MODULE 12 WITH ACESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 16 WITH ACCESSORIES,MODULE 16 WITH ACCESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 2 WITH ACCESSORIES,MODULE 2 WITH ACCESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 3 WITH ACCESSORIES,MODULE 3 WITH ACCESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 4 WITH ACCESSORIES,MODULE 4 WITH ACCESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 6 WITH ACCESSORIES,MODULE 6 WITH ACCESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE 8 WITH ACCESSORIES,MODULE 8 WITH ACCESSORIES,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE LED BOARD ( 16.5X5FT),MODULE LED BOARD ( 16.5X5FT),INDIGENOUS,PROJECT MATERIALS,SFT
MODULE: VANITY UNIT IN GLOSSY LOCQUER WITH BACK LIT MIRROR,MODULE: VANITY UNIT IN GLOSSY LOCQUER WITH BACK LIT MIRROR,INDIGENOUS,PROJECT MATERIALS,NOS
MODULE: VANITY UNIT METALLIC LACQUER FINISH WITH BACK LIT MIRROR. TALL STORAGE IN GLASS WITH FILM,MODULE: VANITY UNIT METALLIC LACQUER FINISH WITH BACK LIT MIRROR. TALL STORAGE IN GLASS WITH FILM,INDIGENOUS,PROJECT MATERIALS,NOS
MOLEX 24 PORT POWERCAT 6 PATCH PANEL,MOLEX 24 PORT POWERCAT 6 PATCH PANEL,INDIGENOUS,PROJECT MATERIALS,NOS
