Material Name,Material Code,Item Category,Item Group,UOM
3 HP/3P INDUCTION MOTOR/FRAME 100/RPM 1435/SIEMENS,3 HP/3P INDUCTION MOTOR/FRAME 100/RPM 1435/SIEMENS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 IN 1 VALVE MIXER TAP,3 IN 1 VALVE MIXER TAP,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 INCH AV VALVES -DA 75 ONLY ACTUATOR VALVE,3 INCH AV VALVES -DA 75 ONLY ACTUATOR VALVE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 LOCKS AND 3 AUTOMATIC SHUTTER LATCH FOR BAR COUNTER,3 LOCKS AND 3 AUTOMATIC SHUTTER LATCH FOR BAR COUNTER,CIVIL,STORES AND SPARES-IND,NOS
3 MODULAR PLATE WHITE COLOUR (LEGRAND ARTEOR MAKE),3 MODULAR PLATE WHITE COLOUR (LEGRAND ARTEOR MAKE),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 MODULAR PLATES,3 MODULAR PLATES,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 MODULE BOX,3 MODULE BOX,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 MODULE SHEET,3 MODULE SHEET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3 P INDUCTION MOTOR, 2 HP,1.5 KW, 1415 RPM.HX 90 SLDU-ABB","3 P INDUCTION MOTOR, 2 HP,1.5 KW, 1415 RPM.HX 90 SLDU-ABB",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 PHASE 32A REVERSE/FORWARD CONTORL SWITCH,3 PHASE 32A REVERSE/FORWARD CONTORL SWITCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 PHASE FAN FOR ALMONARD PROPELLER TYPE AC FAN,3 PHASE FAN FOR ALMONARD PROPELLER TYPE AC FAN,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 PHASE INDUCTION MOTOR - 2 HP - 1440 RPM - FRAME 90 L- CROMPTON GREAVES,3 PHASE INDUCTION MOTOR - 2 HP - 1440 RPM - FRAME 90 L- CROMPTON GREAVES,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3 PHASE INDUCTION MOTOR(FLANGE TYPE) FNO.KH 90S,1.5HP,RPM 1380,KIRLOSKAR","3 PHASE INDUCTION MOTOR(FLANGE TYPE) FNO.KH 90S,1.5HP,RPM 1380,KIRLOSKAR",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 PHASE MONOBLOCK INDUCTION MOTOR - TYPE : KDS-225++- SIZE : 50X40MM -2 HP-2840,3 PHASE MONOBLOCK INDUCTION MOTOR - TYPE : KDS-225++- SIZE : 50X40MM -2 HP-2840,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3 PHASE, 5 HP INDUCTION MOTOR 2870 RPM, 100L FRAME, FOOT MOUNTING","3 PHASE, 5 HP INDUCTION MOTOR 2870 RPM, 100L FRAME, FOOT MOUNTING",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 POINT LOCK MS 741-1-1,3 POINT LOCK MS 741-1-1,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 POSITION SELECTION SWITCH WITH KEY â€“ MODEL NO. 2KA2-3PA,3 POSITION SELECTION SWITCH WITH KEY â€“ MODEL NO. 2KA2-3PA,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 STEPS PLASTIC STOOL,3 STEPS PLASTIC STOOL,GENERAL,STORES AND SPARES-IND,NOS
"3 TON AC OUTDOOR FAN MOTOR, MODEL-EAU579520, 220v, 0.8A, 930 RPM, 93w, MARATHON MAKE.","3 TON AC OUTDOOR FAN MOTOR, MODEL-EAU579520, 220v, 0.8A, 930 RPM, 93w, MARATHON MAKE.",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 TON DUCT BOOL AC METAL ALUMINIUM BLOWER,3 TON DUCT BOOL AC METAL ALUMINIUM BLOWER,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 TON SPLIT AC COMPRESSOR,3 TON SPLIT AC COMPRESSOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 TON SPLIT AC COMPRESSOR 3-PHASE,3 TON SPLIT AC COMPRESSOR 3-PHASE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 WAY JUNCTION BOX,3 WAY JUNCTION BOX,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 WAY PVC JUNCTION BOX 1 INCH,3 WAY PVC JUNCTION BOX 1 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3 WAY UPVC JUNCTION BOX 1 INCH,3 WAY UPVC JUNCTION BOX 1 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3- METHYL BUTAN - 1OL,3- METHYL BUTAN - 1OL,LAB ITEMS,STORES AND SPARES-IND,GMS
3-POSITION 4-WAY MANUAL CONTROL G0217010001,3-POSITION 4-WAY MANUAL CONTROL G0217010001,MECHANICAL - IMPORTED,STORES AND SPARES-IMP,NOS
"3-WIRE REED SWITCH, SMS MAKE, MODEL NO. D-M9P CXD","3-WIRE REED SWITCH, SMS MAKE, MODEL NO. D-M9P CXD",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3. 1.5 INCH ROYAL PLUGS,3. 1.5 INCH ROYAL PLUGS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3.0 HP MONOBLOCK MOTOR 3PHASE (90MM X 75MM),3.0 HP MONOBLOCK MOTOR 3PHASE (90MM X 75MM),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3.0 HP MONOBLOCK PUMP SET/TEXMO/ 80X80/HEAD : 14 MTRS,3.0 HP MONOBLOCK PUMP SET/TEXMO/ 80X80/HEAD : 14 MTRS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3/2 SINGLE SOL VALVE SIZE - 1/8 MODEL DS244SR60 A,3/2 SINGLE SOL VALVE SIZE - 1/8 MODEL DS244SR60 A,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3/2 WAY VALVE MANIFOLD FOR SOXTHERM PART NO 1004751,3/2 WAY VALVE MANIFOLD FOR SOXTHERM PART NO 1004751,Q.C.,STORES AND SPARES-IND,NOS
3/4 PVC FLEXIBLE PIPE,3/4 PVC FLEXIBLE PIPE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3/8 HOSE WITH 3/4 ASSY - 250MM,3/8 HOSE WITH 3/4 ASSY - 250MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3/8 X 200 BAR RUBBER BRAIDED HOSE WITH 1/2 END FITTINGS,3/8 X 200 BAR RUBBER BRAIDED HOSE WITH 1/2 END FITTINGS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
3/8 X 200 BAR SS BRAIDED HOSE WITH 1/2 BSP END FITTINGS,3/8 X 200 BAR SS BRAIDED HOSE WITH 1/2 BSP END FITTINGS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
30 HP MOTOR ROTOR SHAFT,30 HP MOTOR ROTOR SHAFT,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
30 INCH CATRIDGE WOUND,30 INCH CATRIDGE WOUND,GENERAL,STORES AND SPARES-IND,NOS
30 WATT LED WELL GLASS LIGHT,30 WATT LED WELL GLASS LIGHT,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
300 SQ.MM X 3 1/2 CORE ALUMINIUM ARMOUD CABLE,300 SQ.MM X 3 1/2 CORE ALUMINIUM ARMOUD CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
"3000KVA, 33KV/433V TRANSFORMER WITH OLTC AND RTTC PANEL","3000KVA, 33KV/433V TRANSFORMER WITH OLTC AND RTTC PANEL",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3001404 CAP SCREW FOR 320 KVA GENERATOR,3001404 CAP SCREW FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3001405 LOCK PLATE FOR 320 KVA GENERATOR,3001405 LOCK PLATE FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3001406 CAP SCREW FOR 320 KVA GENERATOR,3001406 CAP SCREW FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3001600 FAN BELT FOR 320 KVA GENERATOR,3001600 FAN BELT FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3008401 GASKET FOR 320 KVA GENERATOR,3008401 GASKET FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
300MM PERFORATED FRP CABLE TRAY WITH CAP,300MM PERFORATED FRP CABLE TRAY WITH CAP,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
3011627 GASKET COVER FOR 320 KVA GENERATOR,3011627 GASKET COVER FOR 320 KVA GENERATOR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
30203 TAPER ROLLER BEARING,30203 TAPER ROLLER BEARING,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3023994 SEAL LUB OIL BYPASS( KTA 1150 GENSET),3023994 SEAL LUB OIL BYPASS( KTA 1150 GENSET),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
30298220 O RING (KTA 1150 GENSET),30298220 O RING (KTA 1150 GENSET),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3029854 GASKET FOR 320 KVA GEN SET,3029854 GASKET FOR 320 KVA GEN SET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3042353 STUD FOR 320 KVA GENERATOR,3042353 STUD FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3042542 O RING FOR 320 KVA GEN SET,3042542 O RING FOR 320 KVA GEN SET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3065790 GASKET FOR 320 KVA GENERATOR,3065790 GASKET FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3066914 O RING FOR 320 KVA GEN SET,3066914 O RING FOR 320 KVA GEN SET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
30A 3P METAL BOX WITH PLUG AND SOCKET,30A 3P METAL BOX WITH PLUG AND SOCKET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
30W ACCENTSPOT (NW) LIGHT,30W ACCENTSPOT (NW) LIGHT,GENERAL,STORES AND SPARES-IND,NOS
30W LED TRACK LIGHT,30W LED TRACK LIGHT,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3111000823EP RESEARCH VARIABLE VOLUME MICROPIPETTES RANGE 2-20UL,3111000823EP RESEARCH VARIABLE VOLUME MICROPIPETTES RANGE 2-20UL,LAB ITEMS,STORES AND SPARES-IND,NOS
3167218 COOLANT ADDITIVE FOR 320 KVA GENERATOR,3167218 COOLANT ADDITIVE FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
32 AMP CONTACTOR - 110V,32 AMP CONTACTOR - 110V,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
32 CH/NVR 2 SOTA HIKVISION (DS-7P32N1-K2),32 CH/NVR 2 SOTA HIKVISION (DS-7P32N1-K2),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
32 CHANNEL HD DVR/NVR UNIVIEW 4 SATA 304-325,32 CHANNEL HD DVR/NVR UNIVIEW 4 SATA 304-325,GENERAL,STORES AND SPARES-IND,NOS
32 MM POONAM BALL VALVE,32 MM POONAM BALL VALVE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
32 WAY SINGLE PHASE LDB â€“ LEGRAND MAKE,32 WAY SINGLE PHASE LDB â€“ LEGRAND MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3203-ACE2G ACE 1 LTR,3203-ACE2G ACE 1 LTR,GENERAL,STORES AND SPARES-IND,NOS
320A CHANGE OVER SWITCH WITH ENCLOSURE/HPL,320A CHANGE OVER SWITCH WITH ENCLOSURE/HPL,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3225785 BELT WATER PUMP VTA-1710G FOR 500 KVA GENERATOR,3225785 BELT WATER PUMP VTA-1710G FOR 500 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3229945 GASKET FOR 500 KVA GENERATOR,3229945 GASKET FOR 500 KVA GENERATOR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3231787 FUEL WATER SEPERATOR FOR 500 KVA GENSET,3231787 FUEL WATER SEPERATOR FOR 500 KVA GENSET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
325 LPM BLADE AND SPRING SET (SET OF 4 BLADES AND 7 SPRINGS),325 LPM BLADE AND SPRING SET (SET OF 4 BLADES AND 7 SPRINGS),LAB ITEMS,STORES AND SPARES-IND,Set
3256203 SHAFT WP FOR 180 KVA GENERATOR,3256203 SHAFT WP FOR 180 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"32A,3P, MDS METAL BOX WITH PLUG AND SOCKET","32A,3P, MDS METAL BOX WITH PLUG AND SOCKET",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
32A/4P/MCCB 25KA,32A/4P/MCCB 25KA,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
32CH-NVR (HIKVISION) DS-7732NIE4,32CH-NVR (HIKVISION) DS-7732NIE4,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"32MM DIA ALUMINIUM PIPE, PAD CLAMPS CONNECTING AB SWITCHES , CTS, VCB","32MM DIA ALUMINIUM PIPE, PAD CLAMPS CONNECTING AB SWITCHES , CTS, VCB",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,Set
33 KV COMPOSITE POLYMER DISC INSULATOR TENSION 90KN B AND S TYPE WITH METAL PARTS,33 KV COMPOSITE POLYMER DISC INSULATOR TENSION 90KN B AND S TYPE WITH METAL PARTS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV COMPOSITE POLYMER PIN INSULATOR WITH 24MM FRP ROD,33 KV COMPOSITE POLYMER PIN INSULATOR WITH 24MM FRP ROD,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV DOG PAD CLAMPS,33 KV DOG PAD CLAMPS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV PANTHER PAD CLAMPS,33 KV PANTHER PAD CLAMPS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV PORCELAIN SOLID CORE INSULATOR WITH METAL PARTS,33 KV PORCELAIN SOLID CORE INSULATOR WITH METAL PARTS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV SUBSTATION,33 KV SUBSTATION,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,Set
33 KV ZEBRA PAD CLAMPS BRAKER TOP MIDDLE,33 KV ZEBRA PAD CLAMPS BRAKER TOP MIDDLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV ZEBRA CT T-CLAMPS,33 KV ZEBRA CT T-CLAMPS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV ZEBRA CT THROUGH CLAMPS,33 KV ZEBRA CT THROUGH CLAMPS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV ZEBRA PAD CLAMPS ISOLATOR BUS SIDE,33 KV ZEBRA PAD CLAMPS ISOLATOR BUS SIDE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV ZEBRA PG CLAMPS,33 KV ZEBRA PG CLAMPS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV ZEBRA PT T-CLAMPS,33 KV ZEBRA PT T-CLAMPS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33 KV ZEBRA T CLAMPS,33 KV ZEBRA T CLAMPS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"33 KV, 800 AMPS, SOLID CORE INSULATORS DOUBLE BREAK ABS WITH EARTH SWITCH","33 KV, 800 AMPS, SOLID CORE INSULATORS DOUBLE BREAK ABS WITH EARTH SWITCH",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,Set
"33 KV, 800 AMPS, SOLID CORE INSULATORS DOUBLE BREAK ABS WITHOUT EARTH SWITCH","33 KV, 800 AMPS, SOLID CORE INSULATORS DOUBLE BREAK ABS WITHOUT EARTH SWITCH",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,Set
3302630 O RING(KTA 1150 GENSET),3302630 O RING(KTA 1150 GENSET),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"33311 REAGENT BOTTLE, WIDE MOUTH, PP, 30ML","33311 REAGENT BOTTLE, WIDE MOUTH, PP, 30ML",Q.C.,STORES AND SPARES-IND,NOS
3361200251 SUCTION/ELIMONATOR (KC),3361200251 SUCTION/ELIMONATOR (KC),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3361300250 RING TEFLON (KC),3361300250 RING TEFLON (KC),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3364040150 CYLINDER LINER (KC),3364040150 CYLINDER LINER (KC),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33KV 3-CORE 300SQ.MM CABLE OUTDOOR TERMINAL KIT RAYCHEM MAKE,33KV 3-CORE 300SQ.MM CABLE OUTDOOR TERMINAL KIT RAYCHEM MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33KV 3-CORE 300SQ.MM CABLE STRAIGHT JOINT KIT RAYCHEM MAKE,33KV 3-CORE 300SQ.MM CABLE STRAIGHT JOINT KIT RAYCHEM MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33KV 3C X 185 SQ.MM INDOORTYPE END TERMINATION KIT WITH EARTH â€“ RAYCHEM MAKE,33KV 3C X 185 SQ.MM INDOORTYPE END TERMINATION KIT WITH EARTH â€“ RAYCHEM MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33KV 3C X 185 SQ.MM OUTDOORTYPE END TERMINATION KIT WITH EARTH â€“ RAYCHEM MAKE,33KV 3C X 185 SQ.MM OUTDOORTYPE END TERMINATION KIT WITH EARTH â€“ RAYCHEM MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33KV 800AMP FIXED CONTACT,33KV 800AMP FIXED CONTACT,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33KV CONTROL AND RELAY PANEL FEEDER PROTECTION(OUTDOOR),33KV CONTROL AND RELAY PANEL FEEDER PROTECTION(OUTDOOR),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"33KV LIGHTENING ARRESTORS, MAKE : OBLUM","33KV LIGHTENING ARRESTORS, MAKE : OBLUM",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,Set
33KV OUT DOOR RS JOIST STRUCTURE EXPANSION TOWARDS A NEW 33KV BAY ERECTION WITH M.S. C-CHANNELS OF 1,33KV OUT DOOR RS JOIST STRUCTURE EXPANSION TOWARDS A NEW 33KV BAY ERECTION WITH M.S. C-CHANNELS OF 1,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,Set
33KV VCB PANEL,33KV VCB PANEL,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"33KV, 1250A, PC OUTDOOR VCB 25KA â€“ 3 SEC, CT MOUNTING STRUCTURE WITHOUT CONTROL AND RELAY PANEL CT","33KV, 1250A, PC OUTDOOR VCB 25KA â€“ 3 SEC, CT MOUNTING STRUCTURE WITHOUT CONTROL AND RELAY PANEL CT",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
33KV800AMP MOVING CONTACT,33KV800AMP MOVING CONTACT,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3400300150 CRANKSHAFT COMPLETE KC 72,3400300150 CRANKSHAFT COMPLETE KC 72,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3408324 ACTUATOR FUEL CONTROL FOR 320 KVA GEN SET,3408324 ACTUATOR FUEL CONTROL FOR 320 KVA GEN SET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3408631 SWITCH TEMP(OLD NO.3062866)FOR 500 KVA GENSET,3408631 SWITCH TEMP(OLD NO.3062866)FOR 500 KVA GENSET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3414848 HARNESS - WIRING FOR 320 KVA GEN SET,3414848 HARNESS - WIRING FOR 320 KVA GEN SET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
35 SQ MM COPPER FLEXIBLE CABLE,35 SQ MM COPPER FLEXIBLE CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
35 SQ.MM X 4 CORE COPPER ARMOURED CABLE,35 SQ.MM X 4 CORE COPPER ARMOURED CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
35 SQ.MM X 4 CORE COPPER FLEXIBLE CABLE,35 SQ.MM X 4 CORE COPPER FLEXIBLE CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
3525646 V-BELT,3525646 V-BELT,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3535 TAPER LOCK BUSING â€“ 60 MM BORE,3535 TAPER LOCK BUSING â€“ 60 MM BORE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
359963-100ML BORON TRIFLUORIDE DIHYDRATE,359963-100ML BORON TRIFLUORIDE DIHYDRATE,LAB ITEMS,STORES AND SPARES-IND,NOS
36W CFL LAMP WITH FITTING,36W CFL LAMP WITH FITTING,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
370 MM M.S. LONG ROD,370 MM M.S. LONG ROD,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
38002 SCOTT M/FOLD TOWEL WHITE 16PACKSX250 TOWELS,38002 SCOTT M/FOLD TOWEL WHITE 16PACKSX250 TOWELS,GENERAL,STORES AND SPARES-IND,Set
3874441 CONNECTION WATER FOR 500 KVA GENSET,3874441 CONNECTION WATER FOR 500 KVA GENSET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3877642 CON. FLEXIBLE EXHAUST FOR 500 KVA GENERATOR,3877642 CON. FLEXIBLE EXHAUST FOR 500 KVA GENERATOR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3A-5A MPCB WITH AUXILIARY CONTACT,3A-5A MPCB WITH AUXILIARY CONTACT,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3B6552 ELBOW FOR 180 KVA GENERATOR,3B6552 ELBOW FOR 180 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3E9840 CAT ENGINE OIL(GMMCO),3E9840 CAT ENGINE OIL(GMMCO),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3IN 1 WALL MIXER TAPE,3IN 1 WALL MIXER TAPE,GENERAL,STORES AND SPARES-IND,NOS
3J7354 SEAL O RING FOR 180 KVA GENERATOR,3J7354 SEAL O RING FOR 180 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3K0360 SEAL FOR 180 KVA GENERATOR,3K0360 SEAL FOR 180 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3M PETRIFILM E.COLI PLATES,3M PETRIFILM E.COLI PLATES,Q.C.,STORES AND SPARES-IND,NOS
3M PETRIFILM STAPH EXP COUNT PLATES,3M PETRIFILM STAPH EXP COUNT PLATES,Q.C.,STORES AND SPARES-IND,NOS
3M PETRIFILM TOTAL AERIBIC PLATES,3M PETRIFILM TOTAL AERIBIC PLATES,Q.C.,STORES AND SPARES-IND,NOS
3M REFLECTIVE MEDIAN ROAD MARKER RED,3M REFLECTIVE MEDIAN ROAD MARKER RED,GENERAL,STORES AND SPARES-IND,NOS
3MM GASKET FOR MESH SHUTTER,3MM GASKET FOR MESH SHUTTER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Rft
3N6034 HOSE FOR 180 KVA GENERATOR,3N6034 HOSE FOR 180 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3P FLANGE MOUNTED MOTOR 12 HP/9KW/1455 RPM/380-420 V,3P FLANGE MOUNTED MOTOR 12 HP/9KW/1455 RPM/380-420 V,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3P INDUCTION MOTOR 7.5 HP, 960 RPM, PM122M, MAKE: KIRLOSKAR","3P INDUCTION MOTOR 7.5 HP, 960 RPM, PM122M, MAKE: KIRLOSKAR",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3P INDUCTION MOTOR,0.75 HP/0.55KW,1380 RPM,KH 80,KIRLOSKAR","3P INDUCTION MOTOR,0.75 HP/0.55KW,1380 RPM,KH 80,KIRLOSKAR",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3P INDUCTION MOTOR,1 HP/0.75KW,1440 RPM,KH 80KIRLOSKAR","3P INDUCTION MOTOR,1 HP/0.75KW,1440 RPM,KH 80KIRLOSKAR",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3P INDUCTION MOTOR,3 HP/1440 RPM, 4 POLE, ABB","3P INDUCTION MOTOR,3 HP/1440 RPM, 4 POLE, ABB",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3P, 2 HP INDUCTION MOTOR, 1.5 KW,935 RPM,TYPE : HX 100L B6, ABB","3P, 2 HP INDUCTION MOTOR, 1.5 KW,935 RPM,TYPE : HX 100L B6, ABB",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3P/.075 KW/1 HP MONOBLOCK,2700 RPM/HEAD 20M/TYPE:GMC-128/25X25","3P/.075 KW/1 HP MONOBLOCK,2700 RPM/HEAD 20M/TYPE:GMC-128/25X25",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3P/0.37 KW/0.5 HP/1370 RPM ABB FLANGE MOTOR,3P/0.37 KW/0.5 HP/1370 RPM ABB FLANGE MOTOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
3P/0.55 KW/0.75 HP/1380 RPM ABB FLANGE MOTOR,3P/0.55 KW/0.75 HP/1380 RPM ABB FLANGE MOTOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"3P/1 HP MONOBLOCK,2700 RPM/HEAD 20M/TYPE:GMC-128/40x40","3P/1 HP MONOBLOCK,2700 RPM/HEAD 20M/TYPE:GMC-128/40x40",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
